1.373282849365095315e-01	8.759056673469243215e-01	3.303608137177752369e+00	7.411694233133884424e+00	1.001720946985273208e+01	8.495089437084933692e+00	5.331209660180699750e+00	3.839332291520579865e+00	3.604383998105170850e+00	2.908423847247730620e+00	1.904942960816201625e+00	1.561310206878177453e+00	1.704936038752109528e+00	1.629484182108798862e+00	1.344276926650104897e+00	1.260604220885015225e+00	1.311890556561780885e+00
1.115890256598840585e-01	7.542714658033292663e-01	3.019186513281086004e+00	7.192167096641773227e+00	1.034356407074264084e+01	9.522124838726321983e+00	6.956700658281280703e+00	5.768578188563776799e+00	5.150349738477269845e+00	3.887464439225751356e+00	2.828836395007821025e+00	2.606897444736294034e+00	2.514156555738184196e+00	2.021867083193011894e+00	1.547864279052588277e+00	1.426649568953710867e+00	1.386019526376162325e+00
1.381415227041458416e-01	8.793433138506164815e-01	3.324667642650219523e+00	7.496215831329863022e+00	1.018179396158727990e+01	8.747306540384618856e+00	5.949778573109901103e+00	5.006082036628599852e+00	4.853340011738298543e+00	3.926689488181158261e+00	2.938323631574051298e+00	2.672849715993317776e+00	2.621259399378467858e+00	2.232398663739776357e+00	1.782140810353122662e+00	1.564391231082180367e+00	1.413323326868729302e+00
1.198923272301791743e-01	7.950862760766804760e-01	3.136822529620243660e+00	7.389724872279265888e+00	1.050503032114271029e+01	9.476135099583135712e+00	6.709091993636403295e+00	5.533225907704365731e+00	5.063579814872946727e+00	3.973527600455071696e+00	3.144897756272394762e+00	3.122998007661782260e+00	3.011652278976824526e+00	2.310106245703085204e+00	1.650409011905724199e+00	1.477833924512474528e+00	1.456608499669609369e+00
1.343585072238724087e-01	8.637675503095536556e-01	3.305112657020633726e+00	7.552232636503571683e+00	1.039474027079565133e+01	9.017107965985905693e+00	6.148253015816428579e+00	5.245316623613580198e+00	5.236360728486020299e+00	4.246553700075748061e+00	2.980202926231577454e+00	2.505072444127769415e+00	2.439780030856721904e+00	2.228083571291497478e+00	2.012649404489690319e+00	1.890622421072265302e+00	1.645152733477122098e+00
1.243219970676961716e-01	8.111090561100807728e-01	3.152988951766181103e+00	7.325552970977904366e+00	1.026928108002578632e+01	9.142031847521337795e+00	6.544783569902119957e+00	5.845455323710373463e+00	5.850837978372096515e+00	4.721945547980307190e+00	3.318303257163361497e+00	2.779082193327211847e+00	2.698096832889913088e+00	2.374654632541031596e+00	1.920913376865343913e+00	1.631725929065917402e+00	1.404632635659775364e+00
1.239133394498054402e-01	8.084868553461903584e-01	3.144074377186587554e+00	7.309849015134275874e+00	1.025530120925125210e+01	9.133286409446132126e+00	6.534705178912224355e+00	5.839242322737500324e+00	5.858690551786453149e+00	4.731897025416945013e+00	3.313537835508562512e+00	2.767976987520893051e+00	2.693093913295432351e+00	2.371434048354637891e+00	1.917689809799465461e+00	1.633199122491879818e+00	1.409931164975095408e+00
1.014050011729496908e-01	7.046376357932486734e-01	2.900503063645408108e+00	7.096136781755697953e+00	1.041866223052536533e+01	9.580140028276847630e+00	6.625272965117703805e+00	5.172615069073199123e+00	4.769035251220975269e+00	3.764850296357708181e+00	2.549033873280460938e+00	2.031999832331386813e+00	2.024994618619837095e+00	1.949044341284337456e+00	1.716969947789799278e+00	1.504750174763114234e+00	1.341544828250591515e+00
9.921227339942884083e-02	6.854163121381631196e-01	2.822293710413038337e+00	6.961506481920265443e+00	1.041439240346319473e+01	9.937505803628242873e+00	7.372725444865831257e+00	6.180486798510568036e+00	5.805441384430231722e+00	4.732181236942170521e+00	3.611448664227975502e+00	3.167268758199998313e+00	2.859816570083505649e+00	2.288016413937318028e+00	1.825961859315686997e+00	1.686491512721875141e+00	1.571603749094907743e+00
1.426068991315101731e-01	9.027218528289856492e-01	3.391778211476232485e+00	7.598865758044769159e+00	1.026142108439187695e+01	8.771775803089278511e+00	5.936842824900975479e+00	5.014451370961357846e+00	4.942792313238080659e+00	3.994071740778837309e+00	2.813534556368398665e+00	2.368684629103197548e+00	2.322735429380066385e+00	2.112363048352167816e+00	1.830928516370982750e+00	1.643915867640816542e+00	1.429569076537791972e+00
1.007474720549230429e-01	6.982499281843694838e-01	2.882823654277173020e+00	7.112060685192099996e+00	1.061230436809794497e+01	1.013975319337469116e+01	7.711844894592832844e+00	6.694674531220679015e+00	6.240802437894248378e+00	4.823510792909321054e+00	3.312721491280999242e+00	2.745445135380478519e+00	2.682960596489786020e+00	2.395959887959813628e+00	1.976355104291248832e+00	1.697530282491625409e+00	1.458483328641648757e+00
1.281205036872148928e-01	8.334223526117625624e-01	3.223838602712063572e+00	7.439933797011412331e+00	1.032383653986071437e+01	8.933221120035197416e+00	5.765145525219605993e+00	4.405481797505787611e+00	4.289993378475652541e+00	3.601296257480977037e+00	2.570429510159637942e+00	2.125227481893998238e+00	2.098716465087968608e+00	1.928452075310392200e+00	1.581522395610015508e+00	1.296522925536468529e+00	1.137529313105362760e+00
1.200336749967470251e-01	7.929303194314210046e-01	3.099860579548790795e+00	7.203145393259466900e+00	1.003130499124843489e+01	8.635486689927803994e+00	5.364603212727302228e+00	3.865370854579853077e+00	3.812743349235636625e+00	3.341108701962940852e+00	2.471621382964940494e+00	2.089719671788550670e+00	2.075364969918146230e+00	1.882303689912569800e+00	1.559632613892176334e+00	1.375810532993481550e+00	1.290272863475909970e+00
1.017371314567717400e-01	6.995055136575133448e-01	2.858547442315419573e+00	6.982625562016644416e+00	1.033207893258735055e+01	9.712715623166811696e+00	6.948180471412088721e+00	5.552737506931387124e+00	5.306671582837121370e+00	4.567612294270316120e+00	3.452889527343554477e+00	2.741021712089702245e+00	2.418293605860582840e+00	2.171732662698114602e+00	1.927421477098441693e+00	1.669456873077261427e+00	1.395594287786047660e+00
1.272179442444934527e-01	8.241641420443697186e-01	3.195287780109081766e+00	7.435440641164192677e+00	1.047486817491448186e+01	9.399984573299843049e+00	6.887107714590964491e+00	6.514614571414767852e+00	6.831198174406303281e+00	5.432946763681592017e+00	3.289435378935274379e+00	2.280766196985672511e+00	2.354611330876897668e+00	2.427902330887797611e+00	2.147126817044416214e+00	1.834323108776488187e+00	1.617450360162852929e+00
1.210985244780737879e-01	7.987619195668385075e-01	3.143734584053080816e+00	7.399997443931506602e+00	1.048933715772148112e+01	9.284438068387347087e+00	6.143200490887101850e+00	4.780315125030157652e+00	4.678269583547325361e+00	4.018496070809032261e+00	3.097740100217140302e+00	2.779618691762777871e+00	2.767218628578800299e+00	2.464443722775295775e+00	1.937409007949484563e+00	1.523498038123330955e+00	1.281026126096542539e+00
1.275714609320063864e-01	8.258818061519477283e-01	3.200064234839582245e+00	7.442771321972435850e+00	1.048056387243389942e+01	9.402490677292787424e+00	6.890925088792190678e+00	6.521357250473260869e+00	6.835599905472721005e+00	5.432345902317597286e+00	3.288090599502691003e+00	2.282620632913273440e+00	2.358142929265932164e+00	2.430006763227247735e+00	2.147856307187279601e+00	1.835223055428991890e+00	1.617785959940233331e+00
1.249661610344249968e-01	8.157468966737989602e-01	3.169334196402595172e+00	7.354900678196865549e+00	1.030375186447187374e+01	9.193725339031061594e+00	6.602346945994939986e+00	5.813320058312306138e+00	5.731304153091083542e+00	4.703135575824603620e+00	3.420298981095093893e+00	2.789924490156002967e+00	2.560068806486073711e+00	2.215269660252577655e+00	1.793060515099685226e+00	1.506083053640822067e+00	1.308591420647430503e+00
1.487384311786638658e-01	9.344923217178493502e-01	3.471111382701965731e+00	7.643018144023077554e+00	1.001813652646637287e+01	7.986982657185724754e+00	4.498858927218527093e+00	3.142607208877528979e+00	3.288672025840400970e+00	2.992827981571440255e+00	2.291936236517060355e+00	2.061144744527870998e+00	2.152366650755176636e+00	1.963486101553283625e+00	1.514766098561968422e+00	1.198274370107087705e+00	1.090353607910854006e+00
1.202201829034871411e-01	8.031658196918409764e-01	3.167227246451785216e+00	7.401190217753162770e+00	1.035560531079167390e+01	9.114523724799239446e+00	6.301105009177347505e+00	5.300829706093208138e+00	5.093367814153825890e+00	4.035659009810176556e+00	2.896165135201634655e+00	2.608756434644111444e+00	2.618537311605797502e+00	2.247129612087737094e+00	1.753637184579031727e+00	1.489650747765153271e+00	1.338965657582436686e+00
1.194448679885302678e-01	7.967607323973077138e-01	3.153063469198986279e+00	7.427237764624448957e+00	1.050216489449797663e+01	9.284101493266385674e+00	6.243187418231911145e+00	5.070891762182791140e+00	5.079848552600567224e+00	4.313788834499896474e+00	3.066292868606778299e+00	2.428888681507960889e+00	2.346801365290383856e+00	2.201563498767393323e+00	1.895205561744224054e+00	1.646411664679584774e+00	1.476779948910079465e+00
1.206094400503577024e-01	7.965716813810553854e-01	3.122462047085607040e+00	7.298522799058310362e+00	1.029288169358671290e+01	9.212636852636061136e+00	6.475147586325118887e+00	5.434414781241059700e+00	5.270664114556764979e+00	4.308324880747050223e+00	3.127637522064736775e+00	2.666140433979004687e+00	2.594041081064393683e+00	2.340695749452925245e+00	1.951383667101575847e+00	1.634165235273573380e+00	1.381493406247255029e+00
1.252436887077896244e-01	8.093281400453186114e-01	3.117678952638903933e+00	7.187116007707056831e+00	1.001676095966295854e+01	8.849055339731361158e+00	6.123048473617412668e+00	5.183680505526605309e+00	5.271823126585075237e+00	4.578769499767770590e+00	3.427152687294462208e+00	2.773051078987052609e+00	2.509327965929122772e+00	2.141693020272239512e+00	1.710190707072351213e+00	1.443834853388833217e+00	1.314299908833639563e+00
1.367185533362723637e-01	8.665256737723185942e-01	3.246204030656091977e+00	7.218679474891590786e+00	9.603676984945458628e+00	7.878558833312347076e+00	4.671755058193056698e+00	3.316930726368076954e+00	3.330253702073009858e+00	2.993311203814049914e+00	2.337217833537383882e+00	2.104018311269119312e+00	2.168480641508461648e+00	2.067254336085758037e+00	1.772537196466537068e+00	1.527829189451535230e+00	1.379699753632169790e+00
1.301541761613497772e-01	8.400763763914395055e-01	3.218173127026433988e+00	7.355189843851473341e+00	1.015070955653934881e+01	8.858298803602254523e+00	5.911000917175663893e+00	4.610607959381705534e+00	4.464625634764761486e+00	3.962579284174879035e+00	3.298227773249652106e+00	2.994802538919330459e+00	2.685804678963515713e+00	2.113762226321206139e+00	1.630337604971677568e+00	1.424619334368475210e+00	1.272535440310025079e+00
1.125520843199151744e-01	7.585128149927212737e-01	3.040513761909915402e+00	7.273169394714902758e+00	1.048838622668022502e+01	9.585643898114200923e+00	6.920958141212777193e+00	6.050914372354339932e+00	6.033617040294865674e+00	4.957554891610008951e+00	3.501282667322278552e+00	2.817310610601646115e+00	2.641297559490025204e+00	2.329393971764907700e+00	1.938854798466689067e+00	1.698893246136897739e+00	1.487042826040837706e+00
