6.200000000000000000e+01	7.448000000000000000e+03	-1.134472655679097812e+02
nan	nan	nan
1.990000000000000000e+02	2.324000000000000000e+04	-1.134472655679094260e+02
nan	nan	nan
1.330000000000000000e+02	1.545400000000000000e+04	-1.134472655679096960e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.520000000000000000e+02	1.729800000000000000e+04	-1.134472655679087154e+02
nan	nan	nan
1.750000000000000000e+02	2.009900000000000000e+04	-1.134472655679089996e+02
nan	nan	nan
nan	nan	nan
7.200000000000000000e+01	8.289000000000000000e+03	-1.134472655679086301e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
8.000000000000000000e+01	9.479000000000000000e+03	-1.134472655679091417e+02
1.480000000000000000e+02	1.703300000000000000e+04	-1.134472655679091417e+02
nan	nan	nan
nan	nan	nan
1.300000000000000000e+02	1.519300000000000000e+04	-1.134472655679087438e+02
4.700000000000000000e+01	5.672000000000000000e+03	-1.134472655679079622e+02
nan	nan	nan
1.200000000000000000e+02	1.416100000000000000e+04	-1.134472655679094117e+02
1.970000000000000000e+02	2.212200000000000000e+04	-1.134472655679095965e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.240000000000000000e+02	1.474700000000000000e+04	-1.134472655679093975e+02
