nan	nan	nan	3.030877912998199463e+04	1.849093741512298584e+04	1.180900313186645508e+04
nan	nan	nan	2.778893363022804260e+04	1.511035623955726624e+04	1.266854487013816833e+04
2.200000000000000000e+01	1.950000000000000000e+02	-1.134453018589404252e+02	2.408010593104362488e+04	1.159458278322219849e+04	1.247648433065414429e+04
nan	nan	nan	2.312585763382911682e+04	1.075017676472663879e+04	1.236604890704154968e+04
nan	nan	nan	2.189387929606437683e+04	9.407936466217041016e+03	1.247702335929870605e+04
nan	nan	nan	2.335595142579078674e+04	1.069449290728569031e+04	1.265168216538429260e+04
6.000000000000000000e+01	2.370000000000000000e+02	-1.134427781289220150e+02	2.508301345300674438e+04	1.261030659103393555e+04	1.246322709465026855e+04
nan	nan	nan	2.206228939843177795e+04	9.913839963674545288e+03	1.213945840811729431e+04
nan	nan	nan	2.609803738331794739e+04	1.308995278811454773e+04	1.299656921529769897e+04
nan	nan	nan	2.458912933230400085e+04	1.168822397971153259e+04	1.288949832153320312e+04
nan	nan	nan	2.516220847868919373e+04	1.272184045600891113e+04	1.243064379668235779e+04
nan	nan	nan	2.085395403504371643e+04	8.472238287448883057e+03	1.237299585843086243e+04
nan	nan	nan	2.948981006526947021e+04	1.679584972310066223e+04	1.268375514554977417e+04
nan	nan	nan	2.516305136013031006e+04	1.288967106366157532e+04	1.226493132185935974e+04
2.400000000000000000e+01	2.030000000000000000e+02	-1.134374585933818338e+02	2.463266237115859985e+04	1.218653560423851013e+04	1.243684097290039062e+04
nan	nan	nan	2.109557909321784973e+04	8.996534562826156616e+03	1.209013648867607117e+04
nan	nan	nan	2.399662482428550720e+04	1.157240994095802307e+04	1.241439671826362610e+04
nan	nan	nan	2.680615127182006836e+04	1.406948801088333130e+04	1.272671123600006104e+04
nan	nan	nan	2.631137742304801941e+04	1.376777285242080688e+04	1.253392605924606323e+04
nan	nan	nan	2.051159303283691406e+04	8.576687834739685059e+03	1.192693987131118774e+04
nan	nan	nan	2.198912226581573486e+04	9.580492591142654419e+03	1.239925608205795288e+04
nan	nan	nan	2.215955555105209351e+04	9.898693242311477661e+03	1.225164337587356567e+04
nan	nan	nan	2.722574883866310120e+04	1.458076555800437927e+04	1.263534850859642029e+04
nan	nan	nan	2.841872496843338013e+04	1.641013477683067322e+04	1.200057867741584778e+04
nan	nan	nan	2.538219280576705933e+04	1.299372450685501099e+04	1.237902182292938232e+04
nan	nan	nan	1.938449715685844421e+04	7.495806912183761597e+03	1.188081752705574036e+04
1.580000000000000000e+02	1.380000000000000000e+02	-1.134464684132973531e+02	2.803550607228279114e+04	1.628164684176445007e+04	1.174592312312126160e+04
nan	nan	nan	2.209284734010696411e+04	9.896832639694213867e+03	1.218659601998329163e+04
nan	nan	nan	2.408991915154457092e+04	1.110805401849746704e+04	1.297128500199317932e+04
nan	nan	nan	2.489360914206504822e+04	1.237082934355735779e+04	1.251295864725112915e+04
nan	nan	nan	2.471481641340255737e+04	1.261097366499900818e+04	1.209455030775070190e+04
nan	nan	nan	2.905413020873069763e+04	1.674947003889083862e+04	1.229521470236778259e+04
nan	nan	nan	2.272237793803215027e+04	1.056613779330253601e+04	1.214774081134796143e+04
nan	nan	nan	2.323934403038024902e+04	1.136769591021537781e+04	1.186366473579406738e+04
2.600000000000000000e+01	2.190000000000000000e+02	-1.134285206094695440e+02	2.485984672665596008e+04	1.256421742510795593e+04	1.228634896588325500e+04
nan	nan	nan	2.018165345191955566e+04	7.954650499343872070e+03	1.221742243385314941e+04
nan	nan	nan	2.008927492117881775e+04	7.976903205394744873e+03	1.210278538012504578e+04
nan	nan	nan	2.448094545459747314e+04	1.189927556419372559e+04	1.257194388246536255e+04
nan	nan	nan	2.192929022741317749e+04	9.602573798894882202e+03	1.231719780802726746e+04
nan	nan	nan	2.364093771123886108e+04	1.116500741004943848e+04	1.246670531773567200e+04
nan	nan	nan	2.118523079109191895e+04	8.902318903207778931e+03	1.227412706136703491e+04
nan	nan	nan	2.513218356847763062e+04	1.280441651630401611e+04	1.231809331798553467e+04
nan	nan	nan	2.762876427674293518e+04	1.537775494670867920e+04	1.224195008563995361e+04
nan	nan	nan	3.013714143562316895e+04	1.746308706784248352e+04	1.266485627388954163e+04
nan	nan	nan	2.163977151012420654e+04	9.149314937829971313e+03	1.248126893353462219e+04
nan	nan	nan	2.152744769167900085e+04	9.165340807437896729e+03	1.235260406208038330e+04
nan	nan	nan	2.829547322988510132e+04	1.641226085877418518e+04	1.187472704577445984e+04
nan	nan	nan	2.424954028677940369e+04	1.197435469245910645e+04	1.226565643787384033e+04
nan	nan	nan	2.219642167568206787e+04	9.812175446748733521e+03	1.237418632912635803e+04
nan	nan	nan	2.355986565494537354e+04	1.097295054101943970e+04	1.257657786631584167e+04
9.300000000000000000e+01	2.610000000000000000e+02	-1.134463015342589500e+02	2.634492324852943420e+04	1.393987363457679749e+04	1.239493730139732361e+04
nan	nan	nan	2.473811458826065063e+04	1.258707776832580566e+04	1.214212912416458130e+04
nan	nan	nan	2.981641503190994263e+04	1.706840669775009155e+04	1.273824497056007385e+04
nan	nan	nan	2.824345822691917419e+04	1.536584281635284424e+04	1.286642800474166870e+04
nan	nan	nan	2.374989677357673645e+04	1.186686087679862976e+04	1.187476319670677185e+04
nan	nan	nan	2.850224662804603577e+04	1.607430377316474915e+04	1.241849808812141418e+04
nan	nan	nan	2.065001016473770142e+04	7.945961648225784302e+03	1.269504060816764832e+04
nan	nan	nan	2.062964513492584229e+04	8.289821360826492310e+03	1.233002977061271667e+04
nan	nan	nan	2.382438960170745850e+04	1.132496967315673828e+04	1.249040647649765015e+04
nan	nan	nan	2.235394491577148438e+04	1.003796319746971130e+04	1.230700170445442200e+04
nan	nan	nan	2.296537358403205872e+04	1.095474567079544067e+04	1.200155013823509216e+04
nan	nan	nan	2.917306835293769836e+04	1.666649451184272766e+04	1.249794631719589233e+04
nan	nan	nan	2.121289814162254333e+04	9.270944201946258545e+03	1.193397240257263184e+04
nan	nan	nan	2.310074067139625549e+04	1.029952914476394653e+04	1.279116065597534180e+04
nan	nan	nan	2.654875032019615173e+04	1.466224205446243286e+04	1.187880590748786926e+04
nan	nan	nan	2.681821871829032898e+04	1.437799106621742249e+04	1.243076879286766052e+04
nan	nan	nan	2.105317383098602295e+04	8.556955857276916504e+03	1.248689404916763306e+04
6.700000000000000000e+01	1.800000000000000000e+02	-1.134412895352925261e+02	2.687873955368995667e+04	1.420236309051513672e+04	1.266741439294815063e+04
nan	nan	nan	2.822206446719169617e+04	1.620195381975173950e+04	1.201103539204597473e+04
nan	nan	nan	2.279849687194824219e+04	1.051810538554191589e+04	1.227152897119522095e+04
nan	nan	nan	2.515151619791984558e+04	1.310415777301788330e+04	1.203927516603469849e+04
nan	nan	nan	2.508212401986122131e+04	1.256407211613655090e+04	1.250807380652427673e+04
nan	nan	nan	2.379709001326560974e+04	1.184566673636436462e+04	1.194308401727676392e+04
nan	nan	nan	2.171740480351448059e+04	9.485740163564682007e+03	1.222199702429771423e+04
nan	nan	nan	2.638909161090850830e+04	1.409111935496330261e+04	1.228922739934921265e+04
nan	nan	nan	1.990640619683265686e+04	7.883890048742294312e+03	1.201403310823440552e+04
nan	nan	nan	2.430216977500915527e+04	1.165944153928756714e+04	1.263295690011978149e+04
nan	nan	nan	2.558338153886795044e+04	1.304798324728012085e+04	1.252573155283927917e+04
nan	nan	nan	2.235583458232879639e+04	1.018758131599426270e+04	1.215918861937522888e+04
1.200000000000000000e+02	1.450000000000000000e+02	-1.134471031933731098e+02	2.459914170503616333e+04	1.284585916471481323e+04	1.174519061398506165e+04
nan	nan	nan	2.118616744947433472e+04	8.692345302343368530e+03	1.248431284928321838e+04
nan	nan	nan	2.639674773383140564e+04	1.385800142669677734e+04	1.252936838150024414e+04
9.700000000000000000e+01	1.330000000000000000e+02	-1.134451705419711800e+02	2.884923440909385681e+04	1.648165449762344360e+04	1.235937144374847412e+04
nan	nan	nan	2.398700440740585327e+04	1.208883571624755859e+04	1.188999848604202271e+04
nan	nan	nan	2.580883715271949768e+04	1.356711955332756042e+04	1.223228536486625671e+04
nan	nan	nan	2.038525194072723389e+04	8.392070877313613892e+03	1.198457858371734619e+04
3.300000000000000000e+01	2.010000000000000000e+02	-1.134411969571309982e+02	2.796132392168045044e+04	1.592673605990409851e+04	1.202577941632270813e+04
nan	nan	nan	2.470597590184211731e+04	1.267736699438095093e+04	1.202026601123809814e+04
nan	nan	nan	2.925516053915023804e+04	1.645925592827796936e+04	1.278474542164802551e+04
nan	nan	nan	2.356249779844284058e+04	1.152816232442855835e+04	1.202617568898200989e+04
nan	nan	nan	2.185931478714942932e+04	9.930771928548812866e+03	1.191989264273643494e+04
nan	nan	nan	2.178360519766807556e+04	9.056816748857498169e+03	1.271576684737205505e+04
nan	nan	nan	2.992970285058021545e+04	1.674206088972091675e+04	1.317702796792984009e+04
nan	nan	nan	2.436448980379104614e+04	1.159273189997673035e+04	1.276199595403671265e+04
nan	nan	nan	2.398842711520195007e+04	1.128983083963394165e+04	1.268897818446159363e+04
9.400000000000000000e+01	1.910000000000000000e+02	-1.134442762115152732e+02	2.850398734641075134e+04	1.588037938141822815e+04	1.261421888589859009e+04
nan	nan	nan	2.126271555137634277e+04	9.044922904729843140e+03	1.220864546537399292e+04
nan	nan	nan	2.440344927287101746e+04	1.222146238374710083e+04	1.217325251841545105e+04
nan	nan	nan	2.359475184631347656e+04	1.163995616626739502e+04	1.194674269938468933e+04
nan	nan	nan	2.820582271862030029e+04	1.602443184924125671e+04	1.217297337365150452e+04
nan	nan	nan	2.752285614943504333e+04	1.580078559184074402e+04	1.171412695837020874e+04
nan	nan	nan	2.292845298242568970e+04	1.035352731728553772e+04	1.256556968927383423e+04
nan	nan	nan	2.051275330376625061e+04	8.129291374444961548e+03	1.237431697130203247e+04
nan	nan	nan	2.853891899943351746e+04	1.613691079378128052e+04	1.239271389675140381e+04
nan	nan	nan	2.165082576799392700e+04	9.549370388507843018e+03	1.209320560145378113e+04
nan	nan	nan	2.310148706531524658e+04	1.051821317028999329e+04	1.257411543250083923e+04
nan	nan	nan	2.074451171088218689e+04	8.404398623228073120e+03	1.233148316717147827e+04
nan	nan	nan	2.138348477911949158e+04	8.371754595041275024e+03	1.300128301429748535e+04
nan	nan	nan	2.652217327046394348e+04	1.418678354930877686e+04	1.232629331088066101e+04
nan	nan	nan	2.126438229894638062e+04	9.665088073015213013e+03	1.159129322910308838e+04
nan	nan	nan	2.768724486398696899e+04	1.498237836742401123e+04	1.269511682796478271e+04
nan	nan	nan	2.064589604759216309e+04	8.776874458074569702e+03	1.186090648627281189e+04
nan	nan	nan	2.697192244458198547e+04	1.422067304944992065e+04	1.274193885326385498e+04
nan	nan	nan	2.320016463136672974e+04	1.064966594362258911e+04	1.254096004319190979e+04
nan	nan	nan	2.257933188271522522e+04	1.009626579666137695e+04	1.247379116415977478e+04
nan	nan	nan	2.378074202680587769e+04	1.207629236125946045e+04	1.169664822363853455e+04
nan	nan	nan	2.515433018970489502e+04	1.308071502137184143e+04	1.206435607218742371e+04
nan	nan	nan	2.646381560254096985e+04	1.420337110829353333e+04	1.225068729186058044e+04
nan	nan	nan	2.550726728963851929e+04	1.341938869786262512e+04	1.207907242846488953e+04
nan	nan	nan	2.634338253712654114e+04	1.400045538139343262e+04	1.233367204213142395e+04
