1.590811699001378060e-05	8.808260535484693787e-02	3.924740799715703776e+00	4.856793558493912144e+00	2.243984059710698808e+00	4.863858585751395375e-02	6.942814935084995476e+00	1.245498460654438766e+01	4.832343251235212023e+00	7.223761227218948200e+00	5.295466278343747353e-08	3.186525099725226722e-03	1.008473942320553762e+00	5.854435007831494175e+00	2.648644402647676976e+00
1.592435478638305418e-05	8.777605350860072375e-02	3.901564551560644745e+00	4.862295000662060218e+00	2.248275505338698466e+00	4.879260540547590563e-02	6.925540867673811718e+00	1.245574122760330127e+01	4.822897754815026694e+00	7.239257076461552920e+00	4.350405782061071925e-08	2.961700893892916554e-03	9.930706559370111597e-01	5.874469299411498646e+00	2.659651824283362664e+00
1.716237691605576940e-05	9.315194711697520613e-02	4.051836521590096218e+00	4.819416305178424231e+00	2.271806952043551320e+00	5.081559211845985968e-02	7.081096639494324663e+00	1.149282649028850400e+01	5.400340815520153548e+00	7.178266156688259514e+00	2.919755278667558363e-08	2.569578320822100970e-03	8.621339933170832914e-01	5.492120136519685225e+00	2.857168484661059438e+00
1.491763580416393050e-05	8.033170382873157378e-02	3.809618193416757226e+00	5.025459170430479183e+00	2.219604612381613773e+00	4.857482739945417904e-02	6.865896972036680701e+00	1.226914589019710000e+01	5.134494138412382114e+00	7.291777647565363729e+00	1.796624511509068001e-08	2.039725808924090084e-03	8.532940198634242357e-01	5.826628974822001261e+00	2.945772264789403128e+00
1.452641405079180586e-05	7.918613809506833134e-02	3.689541106632364453e+00	4.762064012640084165e+00	2.146860392676064766e+00	5.108309850917206602e-02	6.960635772880433336e+00	1.181674264685257469e+01	5.355090621567760500e+00	6.785517854357244083e+00	1.951628879912836366e-08	1.997732633929687283e-03	7.859746776813341107e-01	5.749904480024297548e+00	3.129158309585494901e+00
1.417522574425955422e-05	7.850032025339150066e-02	3.788431163357608433e+00	4.974161739226776291e+00	2.197889554761199182e+00	4.994620266326075392e-02	6.869724687871213931e+00	1.210200080898578712e+01	5.386840124476174552e+00	7.045383187275964687e+00	1.652826476189884590e-08	1.820149750589746245e-03	7.701868284656072650e-01	5.932679400723033680e+00	3.027974664962462814e+00
1.764916969841294838e-05	9.421817604929974554e-02	3.973315804181060340e+00	4.769012395571747831e+00	2.228103860046413143e+00	4.857399895394405587e-02	7.074156064918460274e+00	1.187611309428036321e+01	5.357463843859750163e+00	6.942291717777835380e+00	2.035603943070793584e-07	5.356378984137844315e-03	1.003679624336961451e+00	5.768369540510597915e+00	2.611665109077710323e+00
1.455216747865824642e-05	7.910612027871323504e-02	3.691849009971016837e+00	4.761711153644927919e+00	2.143833451707398918e+00	5.139379676912541467e-02	6.994042994148743198e+00	1.171761766801697036e+01	5.360759007326024950e+00	6.776220365909040311e+00	1.648422104913049328e-08	1.754631206259209784e-03	7.322433005658456340e-01	5.696893549286898839e+00	3.185138316475127240e+00
1.726653058781233072e-05	9.287513110103548519e-02	3.962689162992727887e+00	4.772086131374181583e+00	2.225848803348908778e+00	4.876685760721072294e-02	7.087471715472782208e+00	1.186806985921041502e+01	5.372013340962237926e+00	6.936968721427794193e+00	2.105111210866495253e-07	5.433455780592543090e-03	1.007200868065643684e+00	5.781399481831267728e+00	2.609067708579494660e+00
1.687342539882578354e-05	9.216395935802086659e-02	4.046089579909307510e+00	4.832689855992689409e+00	2.265914590378911520e+00	5.032577719705736558e-02	7.043718595775766644e+00	1.154970027480205275e+01	5.357494688211283496e+00	7.189397978805934564e+00	2.526539247523268313e-08	2.354678292833333776e-03	8.361104511719624766e-01	5.505828000369070274e+00	2.865041465531688036e+00
1.680404135217984250e-05	9.218494131518109591e-02	4.049756677287589035e+00	4.830507630335998392e+00	2.271448101306105638e+00	5.024040633441438641e-02	7.031682073811930778e+00	1.159843942264054562e+01	5.340243148221845537e+00	7.203197121682161530e+00	2.382882447574592604e-08	2.269459719261799138e-03	8.242052742048315839e-01	5.545563193038516303e+00	2.862214911780166737e+00
1.670876801662198564e-05	9.097802941199599480e-02	3.946722064955352494e+00	4.779469065472746969e+00	2.219440812660792961e+00	4.896937405246092750e-02	7.097533759886813343e+00	1.185397131646579538e+01	5.384834887697107497e+00	6.933447161947110082e+00	2.247353268264444334e-07	5.577868993227358581e-03	1.010025268227227713e+00	5.787071692413072732e+00	2.609379526637777058e+00
1.730182096605857161e-05	8.700739753665970300e-02	3.723879403122964060e+00	4.728418920077918308e+00	2.163150114546543268e+00	4.937666984462159986e-02	6.881372960079501055e+00	1.214467949958504001e+01	5.086815657976487159e+00	6.857217823973085657e+00	2.289021616642661623e-08	2.247546391623965467e-03	8.477081703464889317e-01	5.806060606236547628e+00	2.960824542769756373e+00
1.550079885535853261e-05	8.206400433198150768e-02	3.679710476286173204e+00	4.670728586615937594e+00	2.122218806308297179e+00	5.045751636409889773e-02	7.003782453917273720e+00	1.170121380530954269e+01	5.069666639705693534e+00	6.884577662872628956e+00	1.176022740254146656e-07	3.848868885257369227e-03	9.052824767631812986e-01	5.602182952873030253e+00	2.891509495880031366e+00
1.640391389245562386e-05	8.475447637001527756e-02	3.708238145731092672e+00	4.751965990276854512e+00	2.158096252059932940e+00	4.956665118413388499e-02	6.868187897735009706e+00	1.210173965693317832e+01	5.157959139193506459e+00	6.838760420481508007e+00	2.336598664224726175e-08	2.231230619140267980e-03	8.342032292323902087e-01	5.797011466928777779e+00	3.012273518832480068e+00
1.435785989727640708e-05	7.781471462612146728e-02	3.676848662169479809e+00	4.753930197865384066e+00	2.157301613091030301e+00	5.226945330269581330e-02	7.039249180814044493e+00	1.158354341205265747e+01	5.292191989500401483e+00	6.776091688968975291e+00	1.636801927739404978e-08	1.726689852245264596e-03	7.060942381992743044e-01	5.593884338285318059e+00	3.143897700174882015e+00
1.460263376301273888e-05	7.912181917390161134e-02	3.790530946924352662e+00	4.967309112683270023e+00	2.197059162151074663e+00	5.063409137356547629e-02	6.897087023798349037e+00	1.202119283766750613e+01	5.420099532196397618e+00	7.023993373850492716e+00	1.628751463596126101e-08	1.775672321511670209e-03	7.530852007613862975e-01	5.910972155618437363e+00	3.066428189715028729e+00
1.444735863546010907e-05	7.873435438771783645e-02	3.787097044945495039e+00	4.970200294422067344e+00	2.195506618915872288e+00	5.081092141425973263e-02	6.919867514082690185e+00	1.193748394157564618e+01	5.430819292410965282e+00	7.017612579520775107e+00	1.639765302750088428e-08	1.766475183038868340e-03	7.365103834054309573e-01	5.788686578259943261e+00	3.191840511268537295e+00
1.469904642634403245e-05	7.982434833053149437e-02	3.706353968012102928e+00	4.789368035761683906e+00	2.081933493713329586e+00	5.257668126937057457e-02	7.138033884516322480e+00	1.164063001788203877e+01	5.167577870435041021e+00	7.052207025379588323e+00	1.173266882885595170e-07	4.486747094477445963e-03	1.026037927403790295e+00	5.803744978024399259e+00	2.641337040622180332e+00
1.497711996728135241e-05	8.281403707434098482e-02	3.880026966380657250e+00	4.889221713063957253e+00	2.195675970048447390e+00	4.992378798401840567e-02	7.037821916885411255e+00	1.209350683405310178e+01	5.013198956418800201e+00	7.207709719711492546e+00	8.703483296248024003e-08	4.246175485876525248e-03	1.066217184270864982e+00	5.700210240889441948e+00	2.602511548823315923e+00
1.761349336563861496e-05	9.125487306720837799e-02	3.903338274917435236e+00	4.657762285462813345e+00	2.175396728510481381e+00	4.882513117761944771e-02	7.025935402027518428e+00	1.168882913859765793e+01	4.944070509403765357e+00	7.103080773586642138e+00	4.267572223268813822e-08	2.806859825041073311e-03	8.661377788447874870e-01	5.462240222928673283e+00	2.769518775815347222e+00
1.477252869454023139e-05	8.052811480634834707e-02	3.782635707956778948e+00	5.005001850055845303e+00	2.209740365136618312e+00	4.778943840670558940e-02	6.792798198733475346e+00	1.249682267074121711e+01	4.876076498888210153e+00	7.223336759706265653e+00	2.199298184374630493e-08	2.390119878714818801e-03	9.460874242645219701e-01	5.882669362195562357e+00	2.761668748055751799e+00
1.483347526884664417e-05	8.071676327698459885e-02	3.782291267767385445e+00	5.006655610970264902e+00	2.210554886357208648e+00	4.789182011642094394e-02	6.800481856018342874e+00	1.248898713051879206e+01	4.887653662464415127e+00	7.226282288701765921e+00	2.225704186082584173e-08	2.392435777700299606e-03	9.421437711476807753e-01	5.878733558743820531e+00	2.782105832821769376e+00
1.654878722127354842e-05	8.950814711873644747e-02	3.907532750630481555e+00	4.781414455350026849e+00	2.249074092050114881e+00	4.852891492582895455e-02	6.981792478564151416e+00	1.194669265168513128e+01	5.113257961694528397e+00	7.132345832519857431e+00	7.802885016643852175e-08	3.926800126116724091e-03	9.826946256122258694e-01	5.708194832443086675e+00	2.691522153655819594e+00
1.471012748905870962e-05	8.078553322143820770e-02	3.793417939423557428e+00	4.898444276180245360e+00	2.293386949417048459e+00	4.869443516970100444e-02	6.874980950611742081e+00	1.204807448411372128e+01	5.205526426933578144e+00	7.100780062132065140e+00	1.746539393695686082e-08	1.895385550579674599e-03	7.757060891077589559e-01	5.743408819082822525e+00	3.080048820058172598e+00
1.629237092862304489e-05	8.982520451122233407e-02	4.001179255664371048e+00	4.864112403817332897e+00	2.242344229868185490e+00	4.926086309404528046e-02	6.949196414299939839e+00	1.204213464657190613e+01	4.885488211334183539e+00	7.324923430537768176e+00	2.045165921183654824e-08	2.243260368539497923e-03	8.710259916438397587e-01	5.763690991085383963e+00	2.671889524928456439e+00
1.752613201710926153e-05	8.974075565327803428e-02	3.770096512891636831e+00	4.683920425336413729e+00	2.166376546698476790e+00	4.930695897459706073e-02	7.063311806044635155e+00	1.169453123909416803e+01	5.049268750516274551e+00	7.032612657969906422e+00	2.768084156543204806e-07	5.560017092539858152e-03	9.996803453732765465e-01	5.630406636830579181e+00	2.691652829880563313e+00
2.964319985983806098e-05	1.053520761261976940e-01	4.036116678880341091e+00	4.721874317974517510e+00	2.337375452001159370e+00	4.486445547993235528e-02	6.695529195604280837e+00	1.242826723509924847e+01	5.040315272485848652e+00	6.994556650108171958e+00	2.295327698536929197e-08	2.259706267303142075e-03	8.402608983327508607e-01	5.659915145333068942e+00	3.095076570312152775e+00
1.412754018463240742e-05	7.905706109381831215e-02	3.806450994628170381e+00	4.997425293245667532e+00	2.223159500080732709e+00	4.889003023648836460e-02	6.836943363241710259e+00	1.243813967353013616e+01	4.951493716511353504e+00	7.306739955545206833e+00	2.407843870607232774e-08	2.546235651073892707e-03	9.722053528248626453e-01	5.869818009434513151e+00	2.720231391228649542e+00
1.516287367427285909e-05	8.059927864875235382e-02	3.648190327594787341e+00	4.683970156929580853e+00	2.124157567153595938e+00	4.997320562608179723e-02	6.914922142808756611e+00	1.195072320851700631e+01	4.903144131791616900e+00	7.004676510846272741e+00	2.601923137023643077e-08	2.333030957779317488e-03	8.597927197790550258e-01	5.683231730798031123e+00	2.997879744049005257e+00
1.506402797366857649e-05	8.019415705432286767e-02	3.644122539535247896e+00	4.695529685616875781e+00	2.116393842414286297e+00	4.980007243357330998e-02	6.910655179515353019e+00	1.197120054436437009e+01	4.906691655928633544e+00	7.011171781442488538e+00	2.953594424950340726e-08	2.473042258384034169e-03	8.736735746228241339e-01	5.679912385145994946e+00	3.012996054717338001e+00
1.605716440343506822e-05	8.667720910575825444e-02	3.862217777820918574e+00	4.819547219072194189e+00	2.214820105905406233e+00	4.771442403756950140e-02	6.830710815120059287e+00	1.240530776422715320e+01	4.915880925161856929e+00	7.089134597776949320e+00	4.114733054685826524e-08	3.135718427897254967e-03	9.925150441864600825e-01	5.764809170847056130e+00	2.794466649638945643e+00
1.603910677266965143e-05	8.636549445345442777e-02	3.833195521373003789e+00	4.894126993943180182e+00	2.312139675066785305e+00	4.745055778695487364e-02	6.786437965035510445e+00	1.241379801145528461e+01	5.135835473135924367e+00	7.119855693357213688e+00	2.344027220487530413e-08	2.347560878199084038e-03	8.847698961795823491e-01	5.816162494454832910e+00	3.098144390971799389e+00
1.754134438228598070e-05	9.334006343300507713e-02	3.991153036511961627e+00	4.763220872993938926e+00	2.256746883044633556e+00	4.961106289194265606e-02	7.014107114514171570e+00	1.175782481749507902e+01	5.030462256510813468e+00	7.148411038215875202e+00	3.756257973192258426e-08	2.888946639440290523e-03	9.206191298635382214e-01	5.525378604620425627e+00	2.719151414017242807e+00
1.689141680723656047e-05	9.188551821673131281e-02	3.995834642912658996e+00	4.775024804167515846e+00	2.277555737867198893e+00	5.030373241411369850e-02	6.996377843412671105e+00	1.172300335614325384e+01	5.041510368507214679e+00	7.262573424535506916e+00	3.994087173929031866e-08	2.996011605272003771e-03	9.141401916122686711e-01	5.548881318203189750e+00	2.687857449447760949e+00
1.537093386441057264e-05	8.558608083852242698e-02	3.935252991021484181e+00	4.906219253953270965e+00	2.277633975774389974e+00	4.890290852845770309e-02	6.857591744288791702e+00	1.196067286449363642e+01	5.455565012025000549e+00	7.085134131983378936e+00	1.549583814458752145e-08	1.667628114889277121e-03	7.088923127009300051e-01	5.675737335219912971e+00	3.301280459436141790e+00
1.520294717821527130e-05	8.482006755569046486e-02	3.938552968836036339e+00	4.916606518484461397e+00	2.275348623124222147e+00	4.881429014766332924e-02	6.854451483829329561e+00	1.200064059185769239e+01	5.452884220441641894e+00	7.092043910781925753e+00	1.552479268561457490e-08	1.680152571350723972e-03	7.174917944153336169e-01	5.696648244359330704e+00	3.291202847790981600e+00
1.804554174651528390e-05	9.425821041954679513e-02	4.028234136195172788e+00	4.845088350570821767e+00	2.277245638010280793e+00	5.023793953522367323e-02	7.017240162252561753e+00	1.168243622709377583e+01	5.093104565702962105e+00	7.346635650699499642e+00	2.929005605800917800e-08	2.536704577183877818e-03	8.576201628267438037e-01	5.507337902609998892e+00	2.708101408090780815e+00
1.479336276881214720e-05	8.456111086915218955e-02	3.878744792604441383e+00	4.852416084772873006e+00	2.318236720707394394e+00	4.614746715388683140e-02	6.771520038029898103e+00	1.274915239045288651e+01	4.738971972377685304e+00	7.262847837900517689e+00	5.506510929498360008e-08	3.436249742687027490e-03	1.056536729489361282e+00	5.905390036400969933e+00	2.691816283039140334e+00
1.469324623693983959e-05	8.449527558989491927e-02	3.899999058858291345e+00	4.839124231733276993e+00	2.321941708736554144e+00	4.555185392574516434e-02	6.752515544093714794e+00	1.280290184985972779e+01	4.756620346359859752e+00	7.241218253687008222e+00	6.685697386610092520e-08	3.690594687242745951e-03	1.076484120805692335e+00	5.915167958073298315e+00	2.692154576920994025e+00
2.088541107736328504e-05	9.977455532805799832e-02	4.000825715227940726e+00	4.752797399576207837e+00	2.315969186743553010e+00	4.849794716884579110e-02	6.945656109440343506e+00	1.208586228259810369e+01	5.349000163679545672e+00	7.017885762814455752e+00	1.856187015954317133e-08	2.083575697624836642e-03	8.538708765694010827e-01	5.768831083297590645e+00	2.948707612179931381e+00
1.683208974484793697e-05	8.777797748869868577e-02	3.833198828400086633e+00	4.755340115593716277e+00	2.211267950116937442e+00	4.974703757794551873e-02	7.029519012596803229e+00	1.157089979315414219e+01	5.075780668977969867e+00	7.219176963469278618e+00	9.228693264882721373e-08	3.726693870422452103e-03	8.998125744160156980e-01	5.565101705766656082e+00	2.764266895704802440e+00
1.582591956915971538e-05	8.652375854698048097e-02	3.882307995200195538e+00	4.827465356751402759e+00	2.325306621165178722e+00	4.665537496349171642e-02	6.736923140490112871e+00	1.261124676823851942e+01	5.053817873745982681e+00	7.080961715068850637e+00	3.279518092598013825e-08	2.823346451645709562e-03	9.458747606269555241e-01	5.832233421776073179e+00	3.091525348273969520e+00
1.552432554214352748e-05	8.527444354080468414e-02	3.865819732665312092e+00	4.875142428366044278e+00	2.327894520007788071e+00	4.636649046445218136e-02	6.730647722528947163e+00	1.254174563080240468e+01	5.099733986045700718e+00	7.128906948843952485e+00	2.604060278491536279e-08	2.429562924403109742e-03	8.912986895176286950e-01	5.843377972434277368e+00	3.084502638830650678e+00
1.509133265464383643e-05	8.276517005984052044e-02	3.824802280146313738e+00	4.881995418220421712e+00	2.294292131466595830e+00	4.926065903778179683e-02	6.943408729078648811e+00	1.180357497559020352e+01	5.319060073564551239e+00	7.007866033052978949e+00	1.647926825862916652e-08	1.768081331467568360e-03	7.316344599319368758e-01	5.673336971745359669e+00	3.104895059642009070e+00
1.616578687514031801e-05	8.706992768166425811e-02	3.865074465394113368e+00	4.872631740539345557e+00	2.319018712633214907e+00	4.634427723973070373e-02	6.738884631100368949e+00	1.249850185132837588e+01	5.165397348511382880e+00	7.088214299889392223e+00	2.466590255927453615e-08	2.363414569042828796e-03	8.827206850980919839e-01	5.860398391337728441e+00	3.099649327100197027e+00
1.466006866185196455e-05	7.880124683358054327e-02	3.659116510918090093e+00	4.692701034513911296e+00	2.126128173405466892e+00	5.259904793502748199e-02	7.109569176228373699e+00	1.139767829611803585e+01	4.963105357840698062e+00	6.995074283567322304e+00	3.057215140667557520e-08	2.506360198044811031e-03	8.514491466132891873e-01	5.483175592825679345e+00	2.741466609119341147e+00
1.569430171908806751e-05	8.358340559873524145e-02	3.720008792191828562e+00	4.677298321923793800e+00	2.185015712790814302e+00	4.997965350852375671e-02	6.989329193812810814e+00	1.167882298886726566e+01	5.163528705267263597e+00	6.895012173943968037e+00	2.164858934707235117e-08	2.182104803400174327e-03	8.262071793752729931e-01	5.498917703083340491e+00	3.127299543704268547e+00
1.711774678691793778e-05	8.905456541008976989e-02	3.810461016928086586e+00	4.698105818574024539e+00	2.147120580133701218e+00	5.110279063880136113e-02	7.076932276851160886e+00	1.148910076731768370e+01	4.918196077562406288e+00	7.207933690508096625e+00	1.545192183567383073e-07	4.168038925164038906e-03	9.109684014425474263e-01	5.522633066349290409e+00	2.678772227703762443e+00
1.430330604297344967e-05	7.910634681150971459e-02	3.783457910137516755e+00	5.024470257106076865e+00	2.212707717924647266e+00	4.878704347120800533e-02	6.770339641259154995e+00	1.243345306477152334e+01	4.903471615707514886e+00	7.306834151746482320e+00	2.047321871330704244e-08	2.240140026431109311e-03	8.993806093476847119e-01	5.900447727385163432e+00	2.831767817617934835e+00
1.524025810053407847e-05	8.246859838833775491e-02	3.776514543705158378e+00	4.904393019261811482e+00	2.241901545408051533e+00	4.869756660821278338e-02	6.820631445997409337e+00	1.228754701096539392e+01	5.113690233572450339e+00	7.050747956971327390e+00	2.664577092816480893e-08	2.613980711953721361e-03	9.539407093370287916e-01	5.761421914681357670e+00	3.024622071850224359e+00
1.739902772038327093e-05	8.921538057335574867e-02	3.859560315481965542e+00	4.821612764995355960e+00	2.210507128685036182e+00	4.861224377750748143e-02	6.884836787772696809e+00	1.227180212342579679e+01	5.010937166108152319e+00	7.171751570917630048e+00	5.067161221171850645e-08	3.213103474595649378e-03	9.703309489030608193e-01	5.674579952999655674e+00	3.062154191500565226e+00
1.446925759581393696e-05	7.969320081242634024e-02	3.786305858312101424e+00	5.018901722137537824e+00	2.214727789905877486e+00	4.858720436725606773e-02	6.750651493185914731e+00	1.248320370758158049e+01	4.877276404987624936e+00	7.300754815913800044e+00	2.158796132689682686e-08	2.330104720008884488e-03	9.142597576057572839e-01	5.894295430380984691e+00	2.829715531257264605e+00
1.623791231069645418e-05	8.661065401320848511e-02	3.775031097735958241e+00	4.715603746205766278e+00	2.252277763578867109e+00	4.901028022239712484e-02	6.897088883133625892e+00	1.193253280288334928e+01	5.003395175614970825e+00	7.008068967825851203e+00	2.115645638267202619e-08	2.129632127106912461e-03	8.095585530045612543e-01	5.631489088486743455e+00	2.928333192972727428e+00
1.427254234268613290e-05	8.027200626202683764e-02	3.816232359578191513e+00	4.905089036831197902e+00	2.272574403659956221e+00	4.933538393646425685e-02	6.824663717599478652e+00	1.227504960673971546e+01	5.328018250968117542e+00	7.046570226409392568e+00	3.175602249039752381e-08	2.688328028233823077e-03	9.138065790139539013e-01	6.017772028766050774e+00	2.949900313991515866e+00
1.486852539568384690e-05	8.231407182944555645e-02	3.836135533658144414e+00	4.887400074174243159e+00	2.281724795529051608e+00	4.889574842875462485e-02	6.817660043606720954e+00	1.233974385518986949e+01	5.243454164915752891e+00	7.064904570361852265e+00	3.298251343777409471e-08	2.759298377258455250e-03	9.271958079964851551e-01	6.003423162720033623e+00	2.927620814435650143e+00
1.484492870708378088e-05	8.197451885282477924e-02	3.829455664505782675e+00	4.890279383318167916e+00	2.281196638035647872e+00	4.919504141061661895e-02	6.827816002165954856e+00	1.231898777316733451e+01	5.248219429954852799e+00	7.069010520543203668e+00	3.329555248795197586e-08	2.777729807809952225e-03	9.309490678313764311e-01	6.008980367441893122e+00	2.916724599365276394e+00
1.563248925638273759e-05	8.646300806193438215e-02	3.950618940299987170e+00	4.923360996720584914e+00	2.229121381912943178e+00	5.006455242913336601e-02	6.911051528782570230e+00	1.203927976162092328e+01	4.958936488423312916e+00	7.268776585203429619e+00	1.812677702212938344e-08	1.932966172941927427e-03	7.923619962369671255e-01	5.809946557949771773e+00	2.628944101993086147e+00
1.570031512262240559e-05	8.646233726134022746e-02	3.948919641987106210e+00	4.869953029193400340e+00	2.214435190711017132e+00	5.093854858679927600e-02	7.019625008538713296e+00	1.172647555536726394e+01	5.139621070596116503e+00	7.201566000531880007e+00	1.992834409941403552e-08	2.055080923590745477e-03	8.089807075423850469e-01	5.745226680811901687e+00	2.789782278151025086e+00
1.545551503726914376e-05	8.303756570876923149e-02	3.750035482831359790e+00	4.732663798040493752e+00	2.173646380299937508e+00	5.217244152908295796e-02	7.055082322809223427e+00	1.160494548003632964e+01	4.750832096642830571e+00	6.990326628368776163e+00	1.613127207229393581e-08	1.730753901178696359e-03	7.182584298123551036e-01	5.410022316558592337e+00	2.765163263409860850e+00
1.442309570425475501e-05	7.592469818637127832e-02	3.544395936061993435e+00	4.768478806750500176e+00	2.145676156985530270e+00	5.131606359210474227e-02	7.026566825193144794e+00	1.168103429927926307e+01	4.993788969157689550e+00	7.012239942312147534e+00	1.251431841693348862e-07	4.531223516912909199e-03	1.002245317730450447e+00	5.852265033596360411e+00	2.631034588145351183e+00
1.674413364471843808e-05	8.390119141453528107e-02	3.799268304165335230e+00	4.940935667730705916e+00	2.218609556424460560e+00	5.160171115433309641e-02	6.998237004627759994e+00	1.198247758420539810e+01	5.219173121398831050e+00	7.033280039291232910e+00	2.996380252120857581e-07	5.557634177246960697e-03	1.040456035094799336e+00	6.025886556108012826e+00	2.652108147818960315e+00
1.375783156090470990e-05	7.360243830436917489e-02	3.572350979850584807e+00	4.775520670658334410e+00	2.136501242273101120e+00	4.947171650258808812e-02	6.890011407510827190e+00	1.187925191457750351e+01	4.967389008501493564e+00	7.072665245132561118e+00	7.642048212010701555e-08	3.214929925963136079e-03	8.708626294462089579e-01	5.666606556196492228e+00	2.974572960198931693e+00
1.501818037296683983e-05	8.174585139661000310e-02	3.830620326063157499e+00	4.902788849509994940e+00	2.193245938004411588e+00	5.225268152737490290e-02	7.096683148030148658e+00	1.169095161647977399e+01	5.175478603644327436e+00	7.277625055260337206e+00	7.669479704040693020e-08	3.470000383935300647e-03	9.813393688145441995e-01	5.970198005046036371e+00	2.549226002736986185e+00
1.644807490696482255e-05	8.674044984815501569e-02	3.880422797508743749e+00	4.862714034614705305e+00	2.221585212114237873e+00	4.991689138075967869e-02	6.926253172857378182e+00	1.190679487086516808e+01	5.052691154706175247e+00	7.284980944546860293e+00	2.137096222906369669e-08	2.193552454565252715e-03	8.484921729223785514e-01	5.642058238782559521e+00	2.964277094290221459e+00
1.631911686942688709e-05	8.649734727048734306e-02	3.878117884182828323e+00	4.859733638074404283e+00	2.222601043996192516e+00	4.996105945656088149e-02	6.924207188886518871e+00	1.190062032300560801e+01	5.052996129771570644e+00	7.277649919642243503e+00	2.073786924170019115e-08	2.167392409078090602e-03	8.457784729500279486e-01	5.647020230437070687e+00	2.957698137162102725e+00
1.738464429778470194e-05	8.645344808549956794e-02	3.703733645773700012e+00	4.741030508165867907e+00	2.208768127655436952e+00	4.938776890421174570e-02	6.958977137428208337e+00	1.189170022826181672e+01	4.834377644805749163e+00	6.982566955042164736e+00	2.730717604846648157e-08	2.437824083236867379e-03	8.937964090556376195e-01	5.872225275084083762e+00	2.567153492042109519e+00
