nan	nan	nan
1.280000000000000000e+02	2.330000000000000000e+02	-1.134308106332550921e+02
1.520000000000000000e+02	2.170000000000000000e+02	-1.134178901256779426e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.310000000000000000e+02	2.150000000000000000e+02	-1.134032484501321250e+02
nan	nan	nan
1.740000000000000000e+02	1.430000000000000000e+02	-1.134455473814085309e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.260000000000000000e+02	2.360000000000000000e+02	-1.134411759642010651e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.530000000000000000e+02	2.650000000000000000e+02	-1.134390137685766291e+02
nan	nan	nan
3.670000000000000000e+02	2.330000000000000000e+02	-1.134450073547443480e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.150000000000000000e+02	1.780000000000000000e+02	-1.134357189500791776e+02
9.700000000000000000e+01	2.570000000000000000e+02	-1.134436460734266774e+02
nan	nan	nan
1.600000000000000000e+01	2.110000000000000000e+02	-1.134381967161333478e+02
