                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:   41[ 84] 11:58:06      -87.641550        5.8756
BFGSLineSearch:   42[ 86] 11:58:06      -88.343667        4.0859
BFGSLineSearch:   43[ 88] 11:58:06      -88.628873        2.6057
BFGSLineSearch:   44[ 90] 11:58:06      -88.747058        2.2310
BFGSLineSearch:   45[ 91] 11:58:06      -88.973632        3.3227
BFGSLineSearch:   46[ 95] 11:58:06      -90.593498       11.2000
BFGSLineSearch:   47[ 98] 11:58:07      -90.617554       10.3563
BFGSLineSearch:   48[ 99] 11:58:07      -91.130234        6.0714
BFGSLineSearch:   49[100] 11:58:07      -91.476423        2.9121
BFGSLineSearch:   50[101] 11:58:07      -91.554016        1.0901
BFGSLineSearch:   51[102] 11:58:07      -91.585308        0.7435
BFGSLineSearch:   52[103] 11:58:07      -91.599035        0.3527
BFGSLineSearch:   53[104] 11:58:07      -91.605537        0.3048
BFGSLineSearch:   54[105] 11:58:07      -91.608266        0.2127
BFGSLineSearch:   55[106] 11:58:07      -91.610050        0.2297
BFGSLineSearch:   56[107] 11:58:07      -91.611115        0.2273
BFGSLineSearch:   57[109] 11:58:07      -91.615238        0.8003
BFGSLineSearch:   58[114] 11:58:07      -91.669116        2.5013
BFGSLineSearch:   59[121] 11:58:07      -94.797563       13.5436
BFGSLineSearch:   60[125] 11:58:07      -94.797663       13.5637
BFGSLineSearch:   61[127] 11:58:07      -95.427539       11.1689
BFGSLineSearch:   62[128] 11:58:07      -95.814483        9.8166
BFGSLineSearch:   63[129] 11:58:07      -96.355670       12.4987
BFGSLineSearch:   64[130] 11:58:08      -96.929705       10.4828
BFGSLineSearch:   65[132] 11:58:08      -97.382093       11.7929
BFGSLineSearch:   66[134] 11:58:08      -97.932274        8.6822
BFGSLineSearch:   67[135] 11:58:08      -98.696478        7.6414
BFGSLineSearch:   68[138] 11:58:08     -100.251409        7.4113
BFGSLineSearch:   69[140] 11:58:08     -100.653505        8.3493
BFGSLineSearch:   70[141] 11:58:08     -101.242518        6.6153
BFGSLineSearch:   71[142] 11:58:08     -101.568299        4.1080
BFGSLineSearch:   72[144] 11:58:08     -101.922434        9.4835
BFGSLineSearch:   73[147] 11:58:08     -102.184118       10.5148
BFGSLineSearch:   74[148] 11:58:08     -102.703008        5.5908
BFGSLineSearch:   75[150] 11:58:08     -103.080041        5.1182
BFGSLineSearch:   76[151] 11:58:08     -103.213712        4.5690
BFGSLineSearch:   77[153] 11:58:08     -103.266910        2.7273
BFGSLineSearch:   78[154] 11:58:08     -103.312386        1.7323
BFGSLineSearch:   79[155] 11:58:08     -103.326932        0.9553
BFGSLineSearch:   80[156] 11:58:08     -103.335145        0.6211
BFGSLineSearch:   81[161] 11:58:09     -103.591291        9.0038
BFGSLineSearch:   82[164] 11:58:09     -103.594614        9.2810
BFGSLineSearch:   83[166] 11:58:09     -104.202276        8.7958
BFGSLineSearch:   84[167] 11:58:09     -104.861138        4.9741
BFGSLineSearch:   85[170] 11:58:09     -105.889493        7.6505
BFGSLineSearch:   86[172] 11:58:09     -106.566787       15.5134
BFGSLineSearch:   87[174] 11:58:09     -107.562135       16.9074
BFGSLineSearch:   88[175] 11:58:09     -108.797475       10.6478
BFGSLineSearch:   89[177] 11:58:09     -110.045629        7.5898
BFGSLineSearch:   90[179] 11:58:09     -110.525232        3.5053
BFGSLineSearch:   91[180] 11:58:09     -110.631822        1.8188
BFGSLineSearch:   92[182] 11:58:09     -110.652073        0.9374
BFGSLineSearch:   93[183] 11:58:09     -110.664400        0.5161
BFGSLineSearch:   94[184] 11:58:09     -110.668096        0.2418
BFGSLineSearch:   95[185] 11:58:09     -110.668746        0.0811
