                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:   87[177] 11:58:24     -101.242535        8.4668
BFGSLineSearch:   88[180] 11:58:25     -101.286131        7.9223
BFGSLineSearch:   89[182] 11:58:25     -101.502807        3.5108
BFGSLineSearch:   90[183] 11:58:25     -101.597462        3.0771
BFGSLineSearch:   91[184] 11:58:25     -101.660821        2.1578
BFGSLineSearch:   92[186] 11:58:25     -101.729602        3.1409
BFGSLineSearch:   93[190] 11:58:25     -102.276266        9.7177
BFGSLineSearch:   94[192] 11:58:25     -102.335147       10.3853
BFGSLineSearch:   95[193] 11:58:25     -103.139453        5.1270
BFGSLineSearch:   96[194] 11:58:25     -103.439160        1.8594
BFGSLineSearch:   97[195] 11:58:25     -103.478660        0.6680
BFGSLineSearch:   98[196] 11:58:25     -103.484751        0.2206
BFGSLineSearch:   99[197] 11:58:25     -103.485540        0.1742
BFGSLineSearch:  100[198] 11:58:25     -103.485884        0.1209
BFGSLineSearch:  101[199] 11:58:25     -103.486090        0.1200
BFGSLineSearch:  102[200] 11:58:25     -103.486305        0.0666
