                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:   50[106] 11:55:17      -91.557692        2.6641
BFGSLineSearch:   51[107] 11:55:17      -91.627043        1.3843
BFGSLineSearch:   52[108] 11:55:17      -91.657918        0.9767
BFGSLineSearch:   53[109] 11:55:17      -91.678294        0.6958
BFGSLineSearch:   54[110] 11:55:17      -91.706051        0.8882
BFGSLineSearch:   55[111] 11:55:17      -91.728091        1.1973
BFGSLineSearch:   56[112] 11:55:18      -91.745132        0.5755
BFGSLineSearch:   57[113] 11:55:18      -91.755733        0.5734
BFGSLineSearch:   58[115] 11:55:18      -91.766763        1.0382
BFGSLineSearch:   59[117] 11:55:18      -91.814586        2.4478
BFGSLineSearch:   60[122] 11:55:18      -94.073866       16.7565
BFGSLineSearch:   61[125] 11:55:18      -94.075560       16.6193
BFGSLineSearch:   62[127] 11:55:18      -94.777409       15.8490
BFGSLineSearch:   63[129] 11:55:18      -95.675290        8.9774
BFGSLineSearch:   64[131] 11:55:18      -96.400909        5.1904
BFGSLineSearch:   65[132] 11:55:18      -96.851687        3.2956
BFGSLineSearch:   66[133] 11:55:18      -96.968409        3.2758
BFGSLineSearch:   67[134] 11:55:18      -97.056313        1.0986
BFGSLineSearch:   68[135] 11:55:18      -97.099824        0.8459
BFGSLineSearch:   69[136] 11:55:18      -97.151699        0.9242
BFGSLineSearch:   70[137] 11:55:18      -97.178322        1.0946
BFGSLineSearch:   71[139] 11:55:18      -97.206854        1.5676
BFGSLineSearch:   72[146] 11:55:19      -98.132558       14.9878
BFGSLineSearch:   73[148] 11:55:19      -98.146660       15.1622
BFGSLineSearch:   74[149] 11:55:19      -98.347590        9.3319
BFGSLineSearch:   75[151] 11:55:19      -99.434174        5.9634
BFGSLineSearch:   76[152] 11:55:19      -99.670645        2.3031
BFGSLineSearch:   77[153] 11:55:19      -99.732516        1.1422
BFGSLineSearch:   78[154] 11:55:19      -99.753046        0.7355
BFGSLineSearch:   79[155] 11:55:19      -99.761330        0.1938
BFGSLineSearch:   80[156] 11:55:19      -99.762051        0.1152
BFGSLineSearch:   81[157] 11:55:19      -99.762188        0.0667
